0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.936462 0.0 0.0 3.9568517 1.1368214 0.0 0.0 0.0 0.67045856 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7428094 0.0 0.0 1.4974074 0.0 0.0 0.0 0.0 7.483869 0.0 0.0 0.5567067 0.0 1.1183817 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0997338 0.0 0.0 1.5448948 2.6544406 2.7502835 0.0 0.0 2.7664707 3.8608353 6.1261587 0.0 0.0 0.0 0.0 0.0 6.15115 9.3976555 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 1.5488251 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4899658 0.0 0.0 1.1437446 9.556383 2.476048 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.154926 0.0 0.0 0.0 0.0 0.0 12.630411 0.0 1.6986984 0.0 5.1019793 5.8374333 0.0 0.0 1.1679485 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.412117 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.97805 0.0 0.0 0.0 4.3254566 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 3.3070374 0.0 5.5310454 0.0 0.018186525 2.3950326 1.6508143 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.19343078 4.767656 0.6633248 0.0 0.0 0.0 0.0 1.9276241 0.0 0.0 4.5626493 0.0 0.0 0.0 0.0 0.0 0.0 0.9150934 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.1659539 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.39067 1.0363472 0.0 0.98139024 0.0 0.0 0.70762694 0.0 0.32954335 0.0 0.0 0.0 5.166015 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 1.3067348 0.0 0.0 0.15114546 8.168356 0.0 0.0 2.5275722 0.0 0.0 0.0 0.0 0.0 0.0 8.207146 0.0 7.935349 0.0 0.0 0.0 0.5273408 0.0 1.1635958 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6912363 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6105516 0.0 0.0 0.0 0.0 2.5452628 0.0 1.8504493 0.0 0.0 0.0 0.0 0.0 7.416329 0.0 0.0 0.0 2.2256215 0.0 0.0 0.0 0.0 0.0 0.0 3.1191735 0.0 2.17845 0.0 0.0 0.5917101 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 3.666575 0.0 6.1853147 3.4567146 0.0 0.0 0.09401141 0.0 0.9136885 0.0 0.0 0.0 0.0 0.3397957 0.0 4.1942935 0.0 5.425064 0.0 0.0 0.0 2.7358453 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.310833 0.52019197 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.356188 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.4774106 0.0 0.0 0.0 7.8501053 0.0 0.0 2.2654095 0.0 0.0 0.0 0.0 0.0 0.19020575 0.0 0.0 0.0 0.0 0.0 7.579684 0.0 0.0 0.0 0.0 0.0 0.92642957 0.0
0.0 0.0 0.0 4.0121484 0.0 7.5594673 0.0 0.20972472 3.3921232 1.1848925 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.917676 0.5753047 0.0 0.0 0.0 0.0 3.3565123 0.0 0.0 6.058116 0.0 0.0 0.42343837 0.0 0.0 0.0 1.6427418 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9609983 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.2151356 1.2779205 0.0 0.5405512 0.0 0.0 2.14026 0.0 0.0 0.0 0.0 0.0 7.2128243 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 5.5295014 0.0 5.065059 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.656955 0.0 5.3605714 0.0 0.0 0.0 0.33958873 0.0 5.5564427 0.0 0.0 0.0 0.0 0.0 6.990626 0.0 0.0 0.7574833 1.4217124 0.0 0.0 0.0 0.0 1.8697755 0.0 0.0 0.0 0.0 0.0 0.0 1.350229 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4060872 0.0 0.0 0.0 6.4057446 0.0 0.6185087 2.1748524 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.6389241 0.0 0.0 1.0405886 0.0 0.0 2.7905605 0.0
0.0 0.0 0.64297664 0.59344393 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.6394947 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.8184446 0.0 0.0 0.0 0.0 0.0 0.84991866 0.0 0.0 0.0 2.1113377 0.0 0.0 0.0 0.0 1.5625179 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6133193 0.0 0.0 0.0 0.35254157 0.0 0.41711825 2.2333992 0.0 0.0 1.2362386 0.7212724 0.0 3.576124 0.0 0.0 0.0 0.0 0.0 2.3355803 0.3537884 0.0 0.0 1.2123234 0.0 0.0 2.4836142 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 3.6170776 0.0 0.0 7.5152173 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.045522 0.0 0.0 0.0 0.0 0.7912194 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.31148517 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.1425514 0.7496462 0.0 7.840002 2.1987302 0.0 0.0 1.8592527 0.0 0.0 5.0340743 0.8130371 0.0 0.0 0.0 0.0 1.8304467 0.1795021 0.0 0.31476605 0.0935158 0.0 0.0 0.0 4.32001 0.0 0.0 4.2458544 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.1262085 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.8086777 0.0 0.60581625 0.0 0.0 0.0 1.2152829 0.0 3.4606347 0.0 0.0 0.0 0.0 0.0 0.23034586 0.0 0.0 0.0 7.6221366 0.0 0.0 0.0 0.3917921 2.0622432 0.0 0.0 0.0 0.13937 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.42501324 0.0 0.0 1.993809 0.0 0.0 4.787746 2.3489897 0.0 6.669678 0.0 0.0 0.0 0.0 0.0 4.05741 5.4218473 0.0 0.0 0.0 0.0 0.0 6.20352 1.6125427 0.0 0.0 0.0 0.0 0.0 0.0
